,filename,label
147,000690_vocals.mp3,0
148,000694_bass.mp3,1
149,000694_drums.mp3,1
150,000694_other.mp3,0
151,000694_vocals.mp3,1
152,000695_bass.mp3,1
153,000695_drums.mp3,1
154,000695_other.mp3,1
155,000695_vocals.mp3,1
156,000704_bass.mp3,1
157,000704_drums.mp3,1
158,000704_other.mp3,1
159,000704_vocals.mp3,1
160,000705_bass.mp3,1
161,000705_drums.mp3,1
162,000705_other.mp3,1
163,000705_vocals.mp3,1
164,000706_bass.mp3,1
165,000706_drums.mp3,1
166,000706_other.mp3,1
167,000706_vocals.mp3,1
168,000707_bass.mp3,1
169,000707_drums.mp3,1
170,000707_other.mp3,1
171,000707_vocals.mp3,0
172,000708_bass.mp3,1
173,000708_drums.mp3,1
174,000708_other.mp3,1
175,000708_vocals.mp3,0
176,000709_bass.mp3,1
177,000709_drums.mp3,1
178,000709_other.mp3,1
179,000709_vocals.mp3,1
180,000714_bass.mp3,0
181,000714_drums.mp3,0
182,000714_other.mp3,1
183,000714_vocals.mp3,1
184,000715_bass.mp3,1
185,000715_drums.mp3,0
186,000715_other.mp3,1
187,000715_vocals.mp3,1
188,000716_bass.mp3,0
189,000716_drums.mp3,0
190,000716_other.mp3,1
191,000716_vocals.mp3,1
192,000718_bass.mp3,0
193,000718_drums.mp3,0
194,000718_other.mp3,1
195,000718_vocals.mp3,1
196,000777_bass.mp3,1
197,000777_drums.mp3,1
198,000777_other.mp3,1
199,000777_vocals.mp3,1
200,000814_bass.mp3,0
201,000814_drums.mp3,0
202,000814_other.mp3,1
203,000814_vocals.mp3,1
204,000821_bass.mp3,1
205,000821_drums.mp3,1
206,000821_other.mp3,1
207,000821_vocals.mp3,1
208,000822_bass.mp3,1
209,000822_drums.mp3,1
210,000822_other.mp3,1
211,000822_vocals.mp3,0
212,000825_bass.mp3,0
213,000825_drums.mp3,0
214,000825_other.mp3,1
215,000825_vocals.mp3,1
216,000853_bass.mp3,0
217,000853_drums.mp3,0
218,000853_other.mp3,1
219,000853_vocals.mp3,0
220,000890_bass.mp3,0
221,000890_drums.mp3,0
222,000890_other.mp3,1
223,000890_vocals.mp3,0
224,000892_bass.mp3,0
225,000892_drums.mp3,1
226,000892_other.mp3,1
227,000892_vocals.mp3,1
228,000897_bass.mp3,0
229,000897_drums.mp3,0
230,000897_other.mp3,1
231,000897_vocals.mp3,0
232,000993_bass.mp3,1
233,000993_drums.mp3,1
234,000993_other.mp3,1
235,000993_vocals.mp3,1
236,000995_bass.mp3,0
237,000995_drums.mp3,0
238,000995_other.mp3,1
239,000995_vocals.mp3,0
240,000997_bass.mp3,1
241,000997_drums.mp3,0
242,000997_other.mp3,1
243,000997_vocals.mp3,1
244,000998_bass.mp3,0
245,000998_drums.mp3,0
246,000998_other.mp3,1
247,000998_vocals.mp3,0
248,001039_bass.mp3,1
249,001039_drums.mp3,1
250,001039_other.mp3,1
251,001039_vocals.mp3,1
252,001040_bass.mp3,1
253,001040_drums.mp3,1
254,001040_other.mp3,1
255,001040_vocals.mp3,1
256,001066_bass.mp3,1
257,001066_drums.mp3,1
258,001066_other.mp3,1
259,001066_vocals.mp3,0
260,001069_bass.mp3,1
261,001069_drums.mp3,1
262,001069_other.mp3,1
263,001069_vocals.mp3,0
264,001073_bass.mp3,0
265,001073_drums.mp3,1
266,001073_other.mp3,1
267,001073_vocals.mp3,0
268,001075_bass.mp3,1
269,001075_drums.mp3,0
270,001075_other.mp3,1
271,001075_vocals.mp3,1
272,001082_bass.mp3,0
273,001082_drums.mp3,0
274,001082_other.mp3,1
275,001082_vocals.mp3,0
276,001083_bass.mp3,1
277,001083_drums.mp3,1
278,001083_other.mp3,1
279,001083_vocals.mp3,1
280,001087_bass.mp3,1
281,001087_drums.mp3,1
282,001087_other.mp3,1
283,001087_vocals.mp3,1
284,001102_bass.mp3,1
285,001102_drums.mp3,1
286,001102_other.mp3,1
287,001102_vocals.mp3,0
288,001193_bass.mp3,0
289,001193_drums.mp3,0
290,001193_other.mp3,1
291,001193_vocals.mp3,1
292,001195_bass.mp3,1
293,001195_drums.mp3,1
294,001195_other.mp3,1
295,001195_vocals.mp3,1
296,001196_bass.mp3,1
297,001196_drums.mp3,1
298,001196_other.mp3,1
299,001196_vocals.mp3,1
300,001197_bass.mp3,1
301,001197_drums.mp3,0
302,001197_other.mp3,1
303,001197_vocals.mp3,1
304,001249_bass.mp3,0
305,001249_drums.mp3,1
306,001249_other.mp3,1
307,001249_vocals.mp3,1
308,001259_bass.mp3,0
309,001259_drums.mp3,1
310,001259_other.mp3,1
311,001259_vocals.mp3,1
312,001270_bass.mp3,1
313,001270_drums.mp3,1
314,001270_other.mp3,1
315,001270_vocals.mp3,1
316,001276_bass.mp3,1
317,001276_drums.mp3,1
318,001276_other.mp3,1
319,001276_vocals.mp3,1
320,001277_bass.mp3,1
321,001277_drums.mp3,1
322,001277_other.mp3,1
323,001277_vocals.mp3,1
324,001278_bass.mp3,0
325,001278_drums.mp3,0
326,001278_other.mp3,1
327,001278_vocals.mp3,1
328,001417_bass.mp3,1
329,001417_drums.mp3,1
330,001417_other.mp3,1
331,001417_vocals.mp3,1
332,001427_bass.mp3,1
333,001427_drums.mp3,1
334,001427_other.mp3,1
335,001427_vocals.mp3,1
336,001443_bass.mp3,1
337,001443_drums.mp3,1
338,001443_other.mp3,1
339,001443_vocals.mp3,1
340,001482_bass.mp3,1
341,001482_drums.mp3,1
342,001482_other.mp3,1
343,001482_vocals.mp3,0
344,001510_bass.mp3,0
345,001510_drums.mp3,1
346,001510_other.mp3,0
347,001510_vocals.mp3,1
348,001544_bass.mp3,0
349,001544_drums.mp3,0
350,001544_other.mp3,1
351,001544_vocals.mp3,0
352,001642_bass.mp3,1
353,001642_drums.mp3,1
354,001642_other.mp3,1
355,001642_vocals.mp3,1
356,001644_bass.mp3,1
357,001644_drums.mp3,1
358,001644_other.mp3,1
359,001644_vocals.mp3,1
360,001649_bass.mp3,1
361,001649_drums.mp3,1
362,001649_other.mp3,1
363,001649_vocals.mp3,1
364,001661_bass.mp3,1
365,001661_drums.mp3,1
366,001661_other.mp3,1
367,001661_vocals.mp3,1
368,001663_bass.mp3,1
369,001663_drums.mp3,1
370,001663_other.mp3,1
371,001663_vocals.mp3,1
372,001666_bass.mp3,1
373,001666_drums.mp3,1
374,001666_other.mp3,1
375,001666_vocals.mp3,1
376,001673_bass.mp3,0
377,001673_drums.mp3,1
378,001673_other.mp3,1
379,001673_vocals.mp3,0
380,001680_bass.mp3,1
381,001680_drums.mp3,1
382,001680_other.mp3,1
383,001680_vocals.mp3,0
384,001681_bass.mp3,1
385,001681_drums.mp3,1
386,001681_other.mp3,1
387,001681_vocals.mp3,1
388,001682_bass.mp3,1
389,001682_drums.mp3,1
390,001682_other.mp3,1
391,001682_vocals.mp3,1
392,001683_bass.mp3,1
393,001683_drums.mp3,1
394,001683_other.mp3,1
395,001683_vocals.mp3,1
396,001684_bass.mp3,1
397,001684_drums.mp3,1
398,001684_other.mp3,1
399,001684_vocals.mp3,1
400,001685_bass.mp3,0
401,001685_drums.mp3,1
402,001685_other.mp3,1
403,001685_vocals.mp3,0
404,001686_bass.mp3,0
405,001686_drums.mp3,1
406,001686_other.mp3,1
407,001686_vocals.mp3,0
408,001687_bass.mp3,0
409,001687_drums.mp3,1
410,001687_other.mp3,1
411,001687_vocals.mp3,1
412,001688_bass.mp3,0
413,001688_drums.mp3,1
414,001688_other.mp3,1
415,001688_vocals.mp3,1
416,001689_bass.mp3,0
417,001689_drums.mp3,1
418,001689_other.mp3,1
419,001689_vocals.mp3,1
420,001701_bass.mp3,0
421,001701_drums.mp3,0
422,001701_other.mp3,1
423,001701_vocals.mp3,1
424,001702_bass.mp3,0
425,001702_drums.mp3,0
426,001702_other.mp3,1
427,001702_vocals.mp3,1
428,001703_bass.mp3,0
429,001703_drums.mp3,0
430,001703_other.mp3,1
431,001703_vocals.mp3,1
432,001704_bass.mp3,0
433,001704_drums.mp3,1
434,001704_other.mp3,1
435,001704_vocals.mp3,1
436,001706_bass.mp3,0
437,001706_drums.mp3,1
438,001706_other.mp3,1
439,001706_vocals.mp3,1
440,001720_bass.mp3,1
441,001720_drums.mp3,1
442,001720_other.mp3,1
443,001720_vocals.mp3,1
444,001732_bass.mp3,0
445,001732_drums.mp3,1
446,001732_other.mp3,1
447,001732_vocals.mp3,0
448,001733_bass.mp3,0
449,001733_drums.mp3,1
450,001733_other.mp3,1
451,001733_vocals.mp3,1
452,001735_bass.mp3,0
453,001735_drums.mp3,1
454,001735_other.mp3,1
455,001735_vocals.mp3,0
456,001736_bass.mp3,0
457,001736_drums.mp3,1
458,001736_other.mp3,1
459,001736_vocals.mp3,0
460,001883_bass.mp3,1
461,001883_drums.mp3,1
462,001883_other.mp3,1
463,001883_vocals.mp3,1
464,001891_bass.mp3,1
465,001891_drums.mp3,1
466,001891_other.mp3,1
467,001891_vocals.mp3,1
468,001893_bass.mp3,1
469,001893_drums.mp3,1
470,001893_other.mp3,1
471,001893_vocals.mp3,1
472,001924_bass.mp3,1
473,001924_drums.mp3,1
474,001924_other.mp3,1
475,001924_vocals.mp3,1
476,001925_bass.mp3,1
477,001925_drums.mp3,1
478,001925_other.mp3,1
479,001925_vocals.mp3,1
480,001929_bass.mp3,1
481,001929_drums.mp3,0
482,001929_other.mp3,1
483,001929_vocals.mp3,1
484,001930_bass.mp3,1
485,001930_drums.mp3,1
486,001930_other.mp3,1
487,001930_vocals.mp3,0
488,002012_bass.mp3,0
489,002012_drums.mp3,1
490,002012_other.mp3,1
491,002012_vocals.mp3,1
492,002096_bass.mp3,0
493,002096_drums.mp3,0
494,002096_other.mp3,1
495,002096_vocals.mp3,1
496,002097_bass.mp3,0
497,002097_drums.mp3,1
498,002097_other.mp3,1
499,002097_vocals.mp3,0
500,002099_bass.mp3,0
501,002099_drums.mp3,1
502,002099_other.mp3,1
503,002099_vocals.mp3,0
504,003263_bass.mp3,1
505,003263_drums.mp3,0
506,003263_other.mp3,1
507,003263_vocals.mp3,0
508,003264_bass.mp3,1
509,003264_drums.mp3,0
510,003264_other.mp3,1
511,003264_vocals.mp3,0
512,003265_bass.mp3,1
513,003265_drums.mp3,0
514,003265_other.mp3,1
515,003265_vocals.mp3,1
516,003266_bass.mp3,1
517,003266_drums.mp3,0
518,003266_other.mp3,1
519,003266_vocals.mp3,1
520,003270_bass.mp3,0
521,003270_drums.mp3,0
522,003270_other.mp3,1
523,003270_vocals.mp3,0
524,003271_bass.mp3,0
525,003271_drums.mp3,0
526,003271_other.mp3,1
527,003271_vocals.mp3,1
528,003272_bass.mp3,0
529,003272_drums.mp3,0
530,003272_other.mp3,1
531,003272_vocals.mp3,0
532,003273_bass.mp3,0
533,003273_drums.mp3,0
534,003273_other.mp3,1
535,003273_vocals.mp3,0
536,003274_bass.mp3,1
537,003274_drums.mp3,0
538,003274_other.mp3,1
539,003274_vocals.mp3,1
540,003492_bass.mp3,1
541,003492_drums.mp3,1
542,003492_other.mp3,1
543,003492_vocals.mp3,1
544,003532_bass.mp3,0
545,003532_drums.mp3,1
546,003532_other.mp3,1
547,003532_vocals.mp3,1
548,003533_bass.mp3,0
549,003533_drums.mp3,1
550,003533_other.mp3,1
551,003533_vocals.mp3,1
552,003534_bass.mp3,0
553,003534_drums.mp3,0
554,003534_other.mp3,1
555,003534_vocals.mp3,1
556,003535_bass.mp3,0
557,003535_drums.mp3,1
558,003535_other.mp3,1
559,003535_vocals.mp3,1
560,003537_bass.mp3,0
561,003537_drums.mp3,1
562,003537_other.mp3,1
563,003537_vocals.mp3,1
564,003538_bass.mp3,0
565,003538_drums.mp3,0
566,003538_other.mp3,1
567,003538_vocals.mp3,1
568,003573_bass.mp3,0
569,003573_drums.mp3,1
570,003573_other.mp3,1
571,003573_vocals.mp3,1
572,003598_bass.mp3,0
573,003598_drums.mp3,0
574,003598_other.mp3,1
575,003598_vocals.mp3,1
576,003624_bass.mp3,1
577,003624_drums.mp3,1
578,003624_other.mp3,1
579,003624_vocals.mp3,1
580,003707_bass.mp3,1
581,003707_drums.mp3,0
582,003707_other.mp3,1
583,003707_vocals.mp3,1
584,003708_bass.mp3,1
585,003708_drums.mp3,0
586,003708_other.mp3,1
587,003708_vocals.mp3,1
588,003720_bass.mp3,0
589,003720_drums.mp3,1
590,003720_other.mp3,1
591,003720_vocals.mp3,1
592,003721_bass.mp3,1
593,003721_drums.mp3,1
594,003721_other.mp3,1
595,003721_vocals.mp3,1
596,003722_bass.mp3,0
597,003722_drums.mp3,1
598,003722_other.mp3,1
599,003722_vocals.mp3,1
600,003724_bass.mp3,0
601,003724_drums.mp3,1
602,003724_other.mp3,1
603,003724_vocals.mp3,1
604,003725_bass.mp3,0
605,003725_drums.mp3,1
606,003725_other.mp3,1
607,003725_vocals.mp3,0
608,003761_bass.mp3,0
609,003761_drums.mp3,0
610,003761_other.mp3,1
611,003761_vocals.mp3,1
612,003762_bass.mp3,1
613,003762_drums.mp3,1
614,003762_other.mp3,1
615,003762_vocals.mp3,0
616,003763_bass.mp3,1
617,003763_drums.mp3,1
618,003763_other.mp3,1
619,003763_vocals.mp3,0
620,003765_bass.mp3,1
621,003765_drums.mp3,0
622,003765_other.mp3,1
623,003765_vocals.mp3,0
624,003766_bass.mp3,1
625,003766_drums.mp3,1
626,003766_other.mp3,1
627,003766_vocals.mp3,0
628,003775_bass.mp3,1
629,003775_drums.mp3,1
630,003775_other.mp3,1
631,003775_vocals.mp3,1
632,003776_bass.mp3,1
633,003776_drums.mp3,1
634,003776_other.mp3,1
635,003776_vocals.mp3,1
636,003777_bass.mp3,1
637,003777_drums.mp3,1
638,003777_other.mp3,1
639,003777_vocals.mp3,1
640,003778_bass.mp3,1
641,003778_drums.mp3,1
642,003778_other.mp3,1
643,003778_vocals.mp3,1
644,003779_bass.mp3,1
645,003779_drums.mp3,1
646,003779_other.mp3,1
647,003779_vocals.mp3,1
648,003832_bass.mp3,0
649,003832_drums.mp3,0
650,003832_other.mp3,1
651,003832_vocals.mp3,1
652,003833_bass.mp3,1
653,003833_drums.mp3,1
654,003833_other.mp3,1
655,003833_vocals.mp3,0
656,003840_bass.mp3,0
657,003840_drums.mp3,1
658,003840_other.mp3,1
659,003840_vocals.mp3,0
660,003880_bass.mp3,0
661,003880_drums.mp3,0
662,003880_other.mp3,1
663,003880_vocals.mp3,0
664,003895_bass.mp3,1
665,003895_drums.mp3,0
666,003895_other.mp3,1
667,003895_vocals.mp3,0
668,003896_bass.mp3,1
669,003896_drums.mp3,0
670,003896_other.mp3,1
671,003896_vocals.mp3,0
672,003904_bass.mp3,0
673,003904_drums.mp3,0
674,003904_other.mp3,1
675,003904_vocals.mp3,1
676,003905_bass.mp3,0
677,003905_drums.mp3,0
678,003905_other.mp3,1
679,003905_vocals.mp3,1
680,003906_bass.mp3,0
681,003906_drums.mp3,0
682,003906_other.mp3,1
683,003906_vocals.mp3,1
684,003908_bass.mp3,1
685,003908_drums.mp3,0
686,003908_other.mp3,1
687,003908_vocals.mp3,0
688,003909_bass.mp3,0
689,003909_drums.mp3,0
690,003909_other.mp3,1
691,003909_vocals.mp3,1
692,003910_bass.mp3,0
693,003910_drums.mp3,0
694,003910_other.mp3,1
695,003910_vocals.mp3,0
696,003911_bass.mp3,0
697,003911_drums.mp3,0
698,003911_other.mp3,1
699,003911_vocals.mp3,0
700,003912_bass.mp3,0
701,003912_drums.mp3,0
702,003912_other.mp3,1
703,003912_vocals.mp3,0
704,003913_bass.mp3,0
705,003913_drums.mp3,0
706,003913_other.mp3,1
707,003913_vocals.mp3,0
708,003920_bass.mp3,0
709,003920_drums.mp3,0
710,003920_other.mp3,1
711,003920_vocals.mp3,0
712,003921_bass.mp3,0
713,003921_drums.mp3,0
714,003921_other.mp3,1
715,003921_vocals.mp3,1
716,003950_bass.mp3,1
717,003950_drums.mp3,1
718,003950_other.mp3,1
719,003950_vocals.mp3,1
720,004013_bass.mp3,0
721,004013_drums.mp3,0
722,004013_other.mp3,1
723,004013_vocals.mp3,0
724,004017_bass.mp3,0
725,004017_drums.mp3,0
726,004017_other.mp3,1
727,004017_vocals.mp3,1
728,004022_bass.mp3,1
729,004022_drums.mp3,1
730,004022_other.mp3,1
731,004022_vocals.mp3,1
732,004037_bass.mp3,1
733,004037_drums.mp3,0
734,004037_other.mp3,1
735,004037_vocals.mp3,1
736,004066_bass.mp3,0
737,004066_drums.mp3,0
738,004066_other.mp3,1
739,004066_vocals.mp3,0
740,004067_bass.mp3,0
741,004067_drums.mp3,0
742,004067_other.mp3,1
743,004067_vocals.mp3,0
744,004068_bass.mp3,0
745,004068_drums.mp3,0
746,004068_other.mp3,1
747,004068_vocals.mp3,0
748,004069_bass.mp3,0
749,004069_drums.mp3,0
750,004069_other.mp3,1
751,004069_vocals.mp3,0
752,004070_bass.mp3,1
753,004070_drums.mp3,1
754,004070_other.mp3,1
755,004070_vocals.mp3,1
756,004071_bass.mp3,1
757,004071_drums.mp3,1
758,004071_other.mp3,1
759,004071_vocals.mp3,1
760,004072_bass.mp3,1
761,004072_drums.mp3,1
762,004072_other.mp3,1
763,004072_vocals.mp3,1
764,004073_bass.mp3,1
765,004073_drums.mp3,1
766,004073_other.mp3,1
767,004073_vocals.mp3,1
768,004074_bass.mp3,1
769,004074_drums.mp3,1
770,004074_other.mp3,1
771,004074_vocals.mp3,1
772,004075_bass.mp3,1
773,004075_drums.mp3,1
774,004075_other.mp3,1
775,004075_vocals.mp3,1
776,004076_bass.mp3,1
777,004076_drums.mp3,1
778,004076_other.mp3,1
779,004076_vocals.mp3,1
780,004077_bass.mp3,1
781,004077_drums.mp3,1
782,004077_other.mp3,1
783,004077_vocals.mp3,1
784,004078_bass.mp3,1
785,004078_drums.mp3,1
786,004078_other.mp3,1
787,004078_vocals.mp3,1
788,004079_bass.mp3,1
789,004079_drums.mp3,1
790,004079_other.mp3,1
791,004079_vocals.mp3,0
792,004080_bass.mp3,0
793,004080_drums.mp3,1
794,004080_other.mp3,1
795,004080_vocals.mp3,1
796,004091_bass.mp3,1
797,004091_drums.mp3,1
798,004091_other.mp3,1
799,004091_vocals.mp3,1
800,004092_bass.mp3,1
801,004092_drums.mp3,1
802,004092_other.mp3,1
803,004092_vocals.mp3,1
804,004093_bass.mp3,1
805,004093_drums.mp3,1
806,004093_other.mp3,1
807,004093_vocals.mp3,0
808,004094_bass.mp3,1
809,004094_drums.mp3,1
810,004094_other.mp3,1
811,004094_vocals.mp3,0
812,004095_bass.mp3,1
813,004095_drums.mp3,1
814,004095_other.mp3,1
815,004095_vocals.mp3,0
816,004096_bass.mp3,1
817,004096_drums.mp3,1
818,004096_other.mp3,1
819,004096_vocals.mp3,1
820,004097_bass.mp3,1
821,004097_drums.mp3,1
822,004097_other.mp3,1
823,004097_vocals.mp3,1
824,004098_bass.mp3,1
825,004098_drums.mp3,1
826,004098_other.mp3,1
827,004098_vocals.mp3,1
828,004099_bass.mp3,1
829,004099_drums.mp3,1
830,004099_other.mp3,1
831,004099_vocals.mp3,0
832,004100_bass.mp3,1
833,004100_drums.mp3,1
834,004100_other.mp3,1
835,004100_vocals.mp3,0
836,004101_bass.mp3,1
837,004101_drums.mp3,1
838,004101_other.mp3,1
839,004101_vocals.mp3,1
840,004102_bass.mp3,1
841,004102_drums.mp3,1
842,004102_other.mp3,1
843,004102_vocals.mp3,1
844,004103_bass.mp3,1
845,004103_drums.mp3,1
846,004103_other.mp3,1
847,004103_vocals.mp3,1
848,004108_bass.mp3,1
849,004108_drums.mp3,1
850,004108_other.mp3,1
851,004108_vocals.mp3,1
852,004232_bass.mp3,0
853,004232_drums.mp3,1
854,004232_other.mp3,1
855,004232_vocals.mp3,1
856,004233_bass.mp3,0
857,004233_drums.mp3,0
858,004233_other.mp3,0
859,004233_vocals.mp3,1
860,004234_bass.mp3,0
861,004234_drums.mp3,1
862,004234_other.mp3,1
863,004234_vocals.mp3,1
864,004235_bass.mp3,0
865,004235_drums.mp3,1
866,004235_other.mp3,1
867,004235_vocals.mp3,1
868,004236_bass.mp3,0
869,004236_drums.mp3,1
870,004236_other.mp3,0
871,004236_vocals.mp3,1
872,004239_bass.mp3,0
873,004239_drums.mp3,1
874,004239_other.mp3,1
875,004239_vocals.mp3,1
876,004450_bass.mp3,0
877,004450_drums.mp3,0
878,004450_other.mp3,1
879,004450_vocals.mp3,0
880,004507_bass.mp3,0
881,004507_drums.mp3,0
882,004507_other.mp3,1
883,004507_vocals.mp3,1
884,004508_bass.mp3,0
885,004508_drums.mp3,0
886,004508_other.mp3,1
887,004508_vocals.mp3,1
888,004509_bass.mp3,0
889,004509_drums.mp3,0
890,004509_other.mp3,1
891,004509_vocals.mp3,1
892,004510_bass.mp3,0
893,004510_drums.mp3,0
894,004510_other.mp3,1
895,004510_vocals.mp3,1
896,004511_bass.mp3,0
897,004511_drums.mp3,0
898,004511_other.mp3,1
899,004511_vocals.mp3,1
900,004519_bass.mp3,1
901,004519_drums.mp3,1
902,004519_other.mp3,1
903,004519_vocals.mp3,1
904,004520_bass.mp3,0
905,004520_drums.mp3,1
906,004520_other.mp3,1
907,004520_vocals.mp3,1
908,004521_bass.mp3,0
909,004521_drums.mp3,1
910,004521_other.mp3,1
911,004521_vocals.mp3,1
912,004522_bass.mp3,0
913,004522_drums.mp3,1
914,004522_other.mp3,1
915,004522_vocals.mp3,0
916,004682_bass.mp3,1
917,004682_drums.mp3,1
918,004682_other.mp3,1
919,004682_vocals.mp3,1
920,004684_bass.mp3,0
921,004684_drums.mp3,1
922,004684_other.mp3,1
923,004684_vocals.mp3,1
924,004685_bass.mp3,1
925,004685_drums.mp3,1
926,004685_other.mp3,1
927,004685_vocals.mp3,1
928,004688_bass.mp3,1
929,004688_drums.mp3,1
930,004688_other.mp3,1
931,004688_vocals.mp3,1
932,004777_bass.mp3,1
933,004777_drums.mp3,1
934,004777_other.mp3,1
935,004777_vocals.mp3,1
936,004778_bass.mp3,1
937,004778_drums.mp3,1
938,004778_other.mp3,1
939,004778_vocals.mp3,1
940,004779_bass.mp3,1
941,004779_drums.mp3,1
942,004779_other.mp3,1
943,004779_vocals.mp3,1
944,004780_bass.mp3,1
945,004780_drums.mp3,1
946,004780_other.mp3,1
947,004780_vocals.mp3,1
948,004781_bass.mp3,1
949,004781_drums.mp3,1
950,004781_other.mp3,1
951,004781_vocals.mp3,0
952,004782_bass.mp3,1
953,004782_drums.mp3,1
954,004782_other.mp3,1
955,004782_vocals.mp3,1
956,004784_bass.mp3,1
957,004784_drums.mp3,1
958,004784_other.mp3,1
959,004784_vocals.mp3,1
960,004785_bass.mp3,1
961,004785_drums.mp3,1
962,004785_other.mp3,1
963,004785_vocals.mp3,1
964,004786_bass.mp3,1
965,004786_drums.mp3,1
966,004786_other.mp3,1
967,004786_vocals.mp3,1
968,004787_bass.mp3,1
969,004787_drums.mp3,1
970,004787_other.mp3,1
971,004787_vocals.mp3,1
972,004788_bass.mp3,1
973,004788_drums.mp3,1
974,004788_other.mp3,1
975,004788_vocals.mp3,1
976,004799_bass.mp3,1
977,004799_drums.mp3,1
978,004799_other.mp3,1
979,004799_vocals.mp3,0
980,004835_bass.mp3,1
981,004835_drums.mp3,1
982,004835_other.mp3,1
983,004835_vocals.mp3,1
984,004836_bass.mp3,1
985,004836_drums.mp3,1
986,004836_other.mp3,1
987,004836_vocals.mp3,1
988,004838_bass.mp3,1
989,004838_drums.mp3,0
990,004838_other.mp3,1
991,004838_vocals.mp3,1
992,004846_bass.mp3,0
993,004846_drums.mp3,0
994,004846_other.mp3,1
995,004846_vocals.mp3,0
996,004848_bass.mp3,0
997,004848_drums.mp3,0
998,004848_other.mp3,0
